YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",281.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",32.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,19.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,25.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),13.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),311.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),43.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),430.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),449.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,PA,Pennsylvania,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,141.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,PA,Pennsylvania,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,22.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,PA,Pennsylvania,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,40.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,86.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,86.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Fall injuries,12.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Fall injuries,28.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Fall injuries,53.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Fire injuries,16.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Fire injuries,24.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Homicide,16.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Homicide,173.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Homicide,33.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Homicide,39.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Homicide,71.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Other Acute Causes,Hypothermia,12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Acute,Suicide,Suicide,105.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,PA,Pennsylvania,ARDI,Acute,Suicide,Suicide,112.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Acute,Suicide,Suicide,140.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Acute,Suicide,Suicide,18.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,PA,Pennsylvania,ARDI,Acute,Suicide,Suicide,91.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,21.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,33.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,71.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,27.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,34.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,85.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,130.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,306.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,96.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,15.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, breast (females only)",102.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, breast (females only)",12.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, breast (females only)",39.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, colorectal",128.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, colorectal",43.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, esophageal",30.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, esophageal",73.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, laryngeal",13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, laryngeal",28.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, liver",109.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, liver",64.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",43.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",80.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, pancreatic",21.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",33.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,89.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,177.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,38.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Hypertension,21.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Hypertension,289.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,Hypertension,81.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",159.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",33.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",23.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",175.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",281.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",32.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,PA,Pennsylvania,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Pancreatitis, acute",11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,PA,Pennsylvania,ARDI,Chronic,Other Chronic Causes,Pneumonia,15.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),25.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),26.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),30.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,RI,Rhode Island,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,13.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,16.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,18.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,42.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,Cancer,"Cancer, liver",10.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,30.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,Heart Disease and Stroke,Hypertension,31.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",13.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",22.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),25.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),26.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,RI,Rhode Island,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),30.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,RI,Rhode Island,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,13.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,11.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,16.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,18.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,42.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,Cancer,"Cancer, liver",11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,17.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,Heart Disease and Stroke,Hypertension,32.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",12.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,RI,Rhode Island,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",13.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,RI,Rhode Island,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",22.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,10.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),14.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),79.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),94.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,100.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,122.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,20.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,29.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,86.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fall injuries,11.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fall injuries,18.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fire injuries,10.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fire injuries,15.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,19.0,Harmful Effects,Excessive Alcohol Use,Overall,0-19
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,28.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,49.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,98.0,Harmful Effects,Excessive Alcohol Use,Overall,20-34
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,35.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,20.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,33.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,12.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,15.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,33.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,208.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,67.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,91.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,12.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, breast (females only)",17.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, colorectal",11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, colorectal",25.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, esophageal",11.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, liver",28.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, liver",41.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",17.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",23.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,17.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,29.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,85.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,Hypertension,126.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,Hypertension,31.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",11.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",33.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",26.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",113.0,Harmful Effects,Excessive Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",20.0,Harmful Effects,Excessive Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",79.0,Harmful Effects,Excessive Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,10.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,11.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),14.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),79.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),94.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,100.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,122.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,20.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,29.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,86.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fall injuries,11.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fall injuries,18.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fire injuries,10.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Fire injuries,15.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,13.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,19.0,Harmful Effects,Any Alcohol Use,Overall,0-19
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,28.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,49.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Other Acute Causes,Homicide,98.0,Harmful Effects,Any Alcohol Use,Overall,20-34
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,35.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Acute,Suicide,Suicide,50.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,20.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,33.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,12.0,Harmful Effects,Any Alcohol Use,Overall,35-49
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,15.0,Harmful Effects,Any Alcohol Use,Overall,65+
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,33.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,208.0,Harmful Effects,Any Alcohol Use,Overall,50-64
2015,2019,SC,South Carolina,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,67.0,Harmful Effects,Any Alcohol Use,Overall,35-49
