,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Effect,ConsumptionPattern,Sex,AgeCategory,AgeGroup,LocationID,ConditionTypeID,CategoryID,Cause_of_DeathID,EffectID,ConsumptionID,SexID,AgeCategoryID,AgeGroupID,DataValueTypeID,DataValueUnitId
53105,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,FIREIN,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53119,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,103,103.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53122,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,188,188.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53123,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,316,316.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
53124,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,39,39.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53127,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,73,73.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,48,ACUTE,CAT9,HOMICI,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
53185,2015,2019,TX,Texas,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,136,136.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53188,2015,2019,TX,Texas,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,216,216.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53189,2015,2019,TX,Texas,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,222,222.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53190,2015,2019,TX,Texas,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,247,247.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age2,AAD,5YEARSAVG
53192,2015,2019,TX,Texas,ARDI,Acute,Suicide,Suicide,Alcohol-attributable deaths,5 years average,55,55.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,0-19,48,ACUTE,CAT8,SUICID,HARMEFF,EXCSVE,GENALL,OTH,Age1,AAD,5YEARSAVG
53213,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,26,26.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53215,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,30,30.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53216,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol abuse,Alcohol-attributable deaths,5 years average,59,59.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT1,ALCABU,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53234,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,165,165.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53237,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,57,57.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53239,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcohol dependence syndrome,Alcohol-attributable deaths,5 years average,81,81.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT1,ALCDSY,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53291,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,352,352.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53292,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,370,370.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53294,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,853,853.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT1,ALCLID,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53313,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,Alcohol-attributable deaths,5 years average,22,22.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT1,ALCPSY,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53314,2015,2019,TX,Texas,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic psychosis,Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT1,ALCPSY,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53356,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT2,CANBRE,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53357,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,34,34.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANBRE,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53358,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, breast (females only)",Alcohol-attributable deaths,5 years average,63,63.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANBRE,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53366,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT2,CANCOL,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53370,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,53,53.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANCOL,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53371,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, colorectal",Alcohol-attributable deaths,5 years average,98,98.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANCOL,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53380,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, esophageal",Alcohol-attributable deaths,5 years average,19,19.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANESO,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53381,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, esophageal",Alcohol-attributable deaths,5 years average,39,39.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANESO,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53391,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, laryngeal",Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANLAR,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53392,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, laryngeal",Alcohol-attributable deaths,5 years average,23,23.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANLAR,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53399,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT2,CANLIV,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53400,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,144,144.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANLIV,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53401,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, liver",Alcohol-attributable deaths,5 years average,185,185.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANLIV,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53414,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,56,56.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANOCP,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53415,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, oral cavity and pharyngeal",Alcohol-attributable deaths,5 years average,80,80.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANOCP,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53424,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, pancreatic",Alcohol-attributable deaths,5 years average,10,10.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT2,CANPAN,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53425,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, pancreatic",Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANPAN,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53433,2015,2019,TX,Texas,ARDI,Chronic,Cancer,"Cancer, prostate (males only)",Alcohol-attributable deaths,5 years average,24,24.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT2,CANPRO,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53458,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Atrial fibrillation,Alcohol-attributable deaths,5 years average,57,57.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT3,ATRFIB,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53466,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,126,126.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT3,ISCHTD,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53467,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT3,ISCHTD,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53468,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Coronary heart disease,Alcohol-attributable deaths,5 years average,403,403.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT3,ISCHTD,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53476,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,163,163.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT3,HYPERT,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53479,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,51,51.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT3,HYPERT,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53480,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,Hypertension,Alcohol-attributable deaths,5 years average,528,528.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT3,HYPERT,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53487,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,109,109.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT3,STRHEM,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53488,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT3,STRHEM,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53490,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, hemorrhagic",Alcohol-attributable deaths,5 years average,41,41.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT3,STRHEM,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53499,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",Alcohol-attributable deaths,5 years average,117,117.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT3,STRISC,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53501,2015,2019,TX,Texas,ARDI,Chronic,Heart Disease and Stroke,"Stroke, ischemic",Alcohol-attributable deaths,5 years average,16,16.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT3,STRISC,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53553,2015,2019,TX,Texas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,114,114.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,35-49,48,CHRONIC,CAT4,LIVCIR,HARMEFF,EXCSVE,GENALL,OTH,Age3,AAD,5YEARSAVG
53555,2015,2019,TX,Texas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,490,490.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT4,LIVCIR,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53557,2015,2019,TX,Texas,ARDI,Chronic,"Liver, Gallbladder, and Pancreas","Liver cirrhosis, unspecified",Alcohol-attributable deaths,5 years average,576,576.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,65+,48,CHRONIC,CAT4,LIVCIR,HARMEFF,EXCSVE,GENALL,OTH,Age5,AAD,5YEARSAVG
53634,2015,2019,WV,West Virginia,ARDI,Chronic,100% Alcohol-Attributable,Alcoholic liver disease,Alcohol-attributable deaths,5 years average,73,73.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,54,CHRONIC,CAT1,ALCLID,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53646,2015,2019,TX,Texas,ARDI,Chronic,Other Chronic Causes,Pneumonia,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Excessive Alcohol Use,Overall,Other,50-64,48,CHRONIC,CAT5,PNEUMO,HARMEFF,EXCSVE,GENALL,OTH,Age4,AAD,5YEARSAVG
53663,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,25,25.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT6,ALCPOI,HARMEFF,ANYALC,GENALL,OTH,Age2,AAD,5YEARSAVG
53665,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,45,45.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT6,ALCPOI,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53666,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Alcohol poisoning,Alcohol-attributable deaths,5 years average,56,56.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT6,ALCPOI,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53667,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,13,13.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,0-19,48,ACUTE,CAT6,OTHPOI,HARMEFF,ANYALC,GENALL,OTH,Age1,AAD,5YEARSAVG
53668,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,223,223.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT6,OTHPOI,HARMEFF,ANYALC,GENALL,OTH,Age2,AAD,5YEARSAVG
53669,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,244,244.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT6,OTHPOI,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53670,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,254,254.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT6,OTHPOI,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53672,2015,2019,TX,Texas,ARDI,Acute,Alcohol-Related Poisonings,Poisoning (not alcohol),Alcohol-attributable deaths,5 years average,49,49.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT6,OTHPOI,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53676,2015,2019,TX,Texas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,139,139.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,0-19,48,ACUTE,CAT7,MTVTRA,HARMEFF,ANYALC,GENALL,OTH,Age1,AAD,5YEARSAVG
53677,2015,2019,TX,Texas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,161,161.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT7,MTVTRA,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53679,2015,2019,TX,Texas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,326,326.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT7,MTVTRA,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53680,2015,2019,TX,Texas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,385,385.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT7,MTVTRA,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53682,2015,2019,TX,Texas,ARDI,Acute,Motor Vehicle Traffic Crashes,Motor vehicle traffic crashes,Alcohol-attributable deaths,5 years average,614,614.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT7,MTVTRA,HARMEFF,ANYALC,GENALL,OTH,Age2,AAD,5YEARSAVG
53697,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Aspiration,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,ASPIRA,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53705,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Child maltreatment,Alcohol-attributable deaths,5 years average,14,14.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,0-19,48,ACUTE,CAT9,CHLMAL,HARMEFF,ANYALC,GENALL,OTH,Age1,AAD,5YEARSAVG
53710,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Drowning,Alcohol-attributable deaths,5 years average,19,19.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,DROWNI,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53712,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Drowning,Alcohol-attributable deaths,5 years average,23,23.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT9,DROWNI,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53713,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Drowning,Alcohol-attributable deaths,5 years average,24,24.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT9,DROWNI,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53719,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,28,28.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT9,FALLIN,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53720,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,44,44.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,FALLIN,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53722,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fall injuries,Alcohol-attributable deaths,5 years average,80,80.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT9,FALLIN,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53725,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,11,11.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT9,FIREIN,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53726,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,18,18.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT9,FIREIN,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53728,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Fire injuries,Alcohol-attributable deaths,5 years average,33,33.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,FIREIN,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
53739,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,103,103.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,50-64,48,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age4,AAD,5YEARSAVG
53741,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,188,188.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,35-49,48,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age3,AAD,5YEARSAVG
53742,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,316,316.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,20-34,48,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age2,AAD,5YEARSAVG
53743,2015,2019,TX,Texas,ARDI,Acute,Other Acute Causes,Homicide,Alcohol-attributable deaths,5 years average,39,39.0,,,Harmful Effects,Any Alcohol Use,Overall,Other,65+,48,ACUTE,CAT9,HOMICI,HARMEFF,ANYALC,GENALL,OTH,Age5,AAD,5YEARSAVG
